fk_pcg_version,pcg_type,pcg_subtype,account_number,account_parent,label
SKR04,Umlaufvermögen,Vorräte,1175,1100,Waren (Bestand)
SKR04,Umlaufvermögen,Vorräte,1176,1100,Waren (Bestand)
SKR04,Umlaufvermögen,Vorräte,1177,1100,Waren (Bestand)
SKR04,Umlaufvermögen,Vorräte,1178,1100,Waren (Bestand)
SKR04,Umlaufvermögen,Vorräte,1179,1100,Waren (Bestand)
SKR04,Umlaufvermögen,Vorräte,1180,1,Geleistete Anzahlungen auf Vorräte
SKR04,Umlaufvermögen,Vorräte,1181,1180,Geleistete Anzahlungen auf 7% Vorsteuer
SKR04,Umlaufvermögen,Vorräte,1182,1180,
SKR04,Umlaufvermögen,Vorräte,1183,1180,
SKR04,Umlaufvermögen,Vorräte,1184,1180,
SKR04,Umlaufvermögen,Vorräte,1185,1180,
SKR04,Umlaufvermögen,Vorräte,1186,1180,Geleistete Anzahlungen auf 19% Vorsteuer
SKR04,Umlaufvermögen,Vorräte,1190,1180,Erhaltene Anzahlungen auf Bestellungen (von Vorräten offen abgesetzt)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1200,1,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1201,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1202,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1203,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1204,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1205,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1206,1200,Forderungen aus Lieferungen und Leistungen 
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1210,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1211,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1212,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1213,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1214,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1215,1200,Forderungen aus Lieferungen und Leistungen zum allgemeinen Umsatzsteuersatz oder eines Kleinunternehmers (EÜR)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1216,1200,Forderungen aus Lieferungen und Leistungen zum ermäßigten Umsatzsteuersatz (EÜR)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1217,1200,Forderungen aus steuerfreien oder nicht steuerbaren Lieferungen und Leistungen (EÜR)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1218,1200,Forderungen aus Lieferungen und Leistungen nach Durchschnittssätzen gemäß § 24 UStG (EÜR)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1219,1200,Gegenkonto 1215-1218 bei Aufteilung der Forderungen nach Steuersätzen (EÜR)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1220,1200,Forderungen nach § 11 Abs. 1 Satz 2 EStG für § 4/3 EStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1221,1200,Forderungen aus Lieferungen und Leistungen ohne Kontokorrent – Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1225,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1230,1200,Wechsel aus Lieferungen und Leistungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1231,1200,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1232,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1235,1200,"Wechsel aus Lieferungen und Leistungen, Bundesbankfertig"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1240,1200,Zweifelhafte Forderungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1241,1200,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1245,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1246,1200,Einzelwertberichtigungen auf Forderungen mit einer – Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1247,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1248,1200,Pauschalwertberichtigung auf Forderungen mit einer – Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1249,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1250,1200,Forderungen aus Lieferungen und Leistungen gegen Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1251,1200,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1255,1200,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1258,1200,Gegenkonto zu sonstigen Vermögensgegenständen bei Buchungen über Debitorenkonto
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1259,1200,"Gegenkonto 1221-1229, 1240-1245, 1250-1257, 1270-1279, 1290-1297 bei Aufteilung Debitorenkonto"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1260,1,Forderungen gegen verbundene Unternehmen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1261,1260,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1265,1260,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1266,1260,Besitzwechsel gegen verbundene Unternehmen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1267,1260,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1268,1260,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1269,1260,"Besitzwechsel gegen verbundene Unternehmen, bundesbankfähig"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1270,1260,Forderungen aus Lieferungen und Leistungen gegen verbundene Unternehmen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1271,1260,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1275,1260,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1276,1260,Wertberichtigung auf Forderungen gegen verbundene Unternehmen – Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1277,1260,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1280,1,"Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1281,1280,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1285,1280,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1286,1280,"Besitzwechsel gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1287,1280,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1288,1280,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1289,1280,"Besitzwechsel gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht, bundesbankfähig"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1290,1280,"Forderungen aus Lieferungen und Leistungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1291,1280,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1295,1280,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1296,1280,"Wertberichtigungen auf Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht – Restlaufzeit 1 Jahr"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1297,1280,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1298,1,"Ausstehende Einlagen auf das gezeichnete Kapital, eingefordert (Forderungen, nicht eingeforderte ausstehende Einlagen s. Konto 2910)"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1299,1,"Nachschüsse (Forderungen, Gegenkonto 2929)"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1300,1,Sonstige Vermögensgegenstände
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1301,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1305,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1307,1300,Forderungen gegen GmbH-Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1308,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1309,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1310,1300,Forderungen gegen Vorstandsmitglieder und Geschäftsführer
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1311,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1315,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1317,1300,Forderungen gegen persönlich haftende Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1318,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1319,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1320,1300,Forderungen gegen Aufsichtsrats- und Beirats-Mitglieder
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1321,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1325,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1327,1300,Forderungen gegen Kommanditisten und atypisch stille Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1328,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1329,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1330,1300,Forderungen gegen sonstige Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1331,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1335,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1337,1300,Forderungen gegen typisch stille Gesellschafter
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1338,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1339,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1340,1300,Forderungen gegen Personal aus Lohn- und Gehaltsabrechnungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1341,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1345,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1349,1300,Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1350,1300,Kautionen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1351,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1355,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1360,1300,Darlehen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1361,1300,- Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1365,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1369,1300,Forderungen gegenüber Krankenkassen aus Aufwendungsausgleichsgesetz
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1370,1300,Durchlaufende Posten
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1374,1300,Fremdgeld
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1375,1300,Agenturwarenabrechnung
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1376,1300,"Nachträglich abziehbare Vorsteuer, § 15a Abs. 2 UStG"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1377,1300,"Zurückzahlende Vorsteuer, § 15a Abs. 2 UStG"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1378,1300,Ansprüche aus Rückdeckungsversicherungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1380,1300,Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1381,1300,Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1382,1300,Vermögensgegenstände zur Erfüllung von mit der Altersvorsorge vergleichbaren langfristigen Verpflichtungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1383,1300,Vermögensgegenstände zur Saldierung mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1390,1300,GmbH-Anteile zum kurzfristigen Verbleib
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1391,1300,Forderungen gegen Arbeitsgemeinschaften
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1393,1300,Genussrechte
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1394,1300,Einzahlungsansprüche zu Nebenleistungen oder Zuzahlungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1395,1300,Genossenschaftsanteile zum kurzfristigen Verbleib
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1396,1300,"Nachträglich abziehbare Vorsteuer, § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1397,1300,"Zurückzahlende Vorsteuer, § 15a Abs. 1 UStG, bewegliche Wirtschaftsgüter"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1398,1300,"Nachträglich abziehbare Vorsteuer, § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1399,1300,"Zurückzahlende Vorsteuer, § 15a Abs. 1 UStG, unbewegliche Wirtschaftsgüter"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1400,1300,Abziehbare Vorsteuer
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1401,1300,Abziehbare Vorsteuer 7 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1402,1300,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1403,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1404,1300,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1405,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1406,1300,Abziehbare Vorsteuer 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1407,1300,Abziehbare Vorsteuer nach § 13b UStG 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1408,1300,Abziehbare Vorsteuer nach § 13b UStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1409,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1410,1300,Aufzuteilende Vorsteuer
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1411,1300,Aufzuteilende Vorsteuer 7 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1412,1300,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1413,1300,Aufzuteilende Vorsteuer aus innergemeinschaftlichem Erwerb 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1414,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1415,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1416,1300,Aufzuteilende Vorsteuer 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1417,1300,Aufzuteilende Vorsteuer nach §§ 13a/13b UStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1418,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1419,1300,Aufzuteilende Vorsteuer nach §§ 13a/13b UStG 19 %
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1420,1300,Forderungen aus Umsatzsteuer-Vorauszahlungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1421,1300,Umsatzsteuerforderungen laufendes Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1422,1300,Umsatzsteuerforderungen Vorjahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1425,1300,Umsatzsteuerforderungen frühere Jahre
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1427,1300,Forderungen aus entrichteten Verbrauchsteuern
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1431,1300,Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1432,1300,Abziehbare Vorsteuer aus innergemeinschaftlichem Erwerb von Neufahrzeugen von Lieferanten ohne Ust-Identifikationsnummer
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1433,1300,Entstandene Einfuhrumsatzsteuer
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1434,1300,Vorsteuer in Folgeperiode/im Folgejahr abziehbar
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1435,1300,Forderungen aus Gewerbesteuerüberzahlungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1436,1300,Vorsteuer aus Erwerb als letzter Abnehmer innerhalb eine Dreiecksgeschäfts
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1440,1300,Steuererstattungsansprüche gegenüber Ländern
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1450,1300,Körperschaftsteuerrückforderungen
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1452,1300,Körperschaftsteuerrückforderungen nach § 37 KStG – Restlaufzeit bis 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1453,1300,- Restlaufzeit größer 1 Jahr
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1456,1300,Forderungen an das Finanzamt aus abgeführtem Bauabzugsbetrag
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1457,1300,Forderung gegenüber Bundesagentur für Arbeit
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1460,1300,Geldtransit
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1480,1300,Gegenkonto Vorsteuer § 4/3 EStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1481,1300,Auflösung Vorsteuer aus Vorjahr § 4/3 EStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1482,1300,Vorsteuer aus Investitionen § 4/3 EstG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1483,1300,Gegenkonto für Vorsteuer nach Durchschnittsätzen für § 4 Abs. 3 EStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1484,1300,Vorsteuer nach allgemeinen Durchschittssätzen UstVA Kz. 63
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1485,1300,"Verrechnungskonto Gewinnermittlung § 4/3 EStG, ergebniswirksam"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1486,1300,"Verrechnungskonto Gewinnermittlung § 4/3 EStG, nicht ergebniswirksam"
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1487,1300,Wirtschaftsgüter des Umlaufvermögens gemäß § 4 Abs. 3 Satz 4 EStG
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1490,1300,Verrechnungskonto Ist-Versteuerung
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1495,1300,Verrechnungskonto erhaltene Anzahlungen bei Buchungen über Debitorenkonten
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1496,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1497,1300,
SKR04,Umlaufvermögen,Forderungen und sonstige Vermögensgegenstände,1498,1300,Überleitungskonto Kostenstellen
